"","Latitud","Longitud"
"1419",12.285,76.8871
"1420",12.285,76.8871
"1421",12.285,76.8871
"1422",12.285,76.8871
"1423",12.285,76.8871
"1424",12.285,76.8871
"1425",12.285,76.8871
"1426",12.285,76.8871
"1427",12.285,76.8871
"1428",12.285,76.8871
"1429",12.285,76.8871
"1430",12.285,76.8871
"1431",12.285,76.8871
"1432",12.285,76.8871
"1433",12.285,76.8871
"1434",12.285,76.8871
"1435",12.285,76.8871
"1436",12.285,76.8871
"1437",12.285,76.8871
"1438",12.285,76.8871
"1439",12.285,76.8871
"1440",12.285,76.8871
"1441",12.285,76.8871
"1442",12.285,76.8871
"1443",12.285,76.8871
"1444",12.285,76.8871
"1445",12.285,76.8871
"1446",12.285,76.8871
"1447",12.2853,76.88
"1448",12.285,76.8871
"1449",12.285,76.8871
"1450",12.285,76.8871
"1451",12.285,76.8871
"1452",12.285,76.8871
"1453",12.2859,76.883
"1454",12.2859,76.883
"1455",12.2859,76.883
"1456",12.2859,76.883
"1457",12.2859,76.883
"1458",12.2859,76.883
"1459",12.2859,76.883
"1460",12.285,76.8871
"1461",12.285,76.8871
"1462",12.285,76.8871
"1463",12.285,76.8871
"1464",12.285,76.8871
"1465",12.2859,76.883
"1466",12.2859,76.883
"1467",12.2859,76.883
"1468",12.2859,76.883
"1469",12.2859,76.883
"1470",12.2859,76.883
"1471",12.2859,76.883
"1472",12.2858,76.883
"1473",12.285,76.8871
"1474",12.285,76.8871
"1475",12.285,76.8871
"1476",12.285,76.8871
"1477",12.285,76.8871
"1478",12.285,76.8871
"1479",12.285,76.8871
"1480",12.285,76.8871
"1481",12.285,76.8871
"1482",12.285,76.8871
"1483",12.285,76.8871
"1484",12.285,76.8871
"1485",12.285,76.8871
"1486",12.285,76.8871
"1487",12.285,76.8871
"1488",12.285,76.8871
"1489",12.285,76.8871
"1490",12.285,76.8871
"1491",12.285,76.8871
"1492",12.285,76.8871
"1493",12.285,76.8871
"1494",12.285,76.8871
"1495",12.285,76.8871
"1496",12.285,76.8871
"1497",12.285,76.8871
"1498",12.285,76.8871
"1499",12.285,76.8871
"1500",12.285,76.8871
"1501",12.285,76.8871
"1502",12.285,76.8871
"1503",12.285,76.8871
"1504",12.285,76.8871
"1505",12.285,76.8871
"1506",12.285,76.8871
"1507",12.285,76.8871
"1508",12.285,76.8871
"1509",12.285,76.8871
"1510",12.285,76.8871
"1511",12.285,76.8871
"1512",12.285,76.8871
"1513",12.285,76.8871
"1514",12.285,76.8871
"1515",12.285,76.8871
"1516",12.285,76.8871
"1517",12.285,76.8871
"1518",12.285,76.8871
"1519",12.285,76.8871
"1520",12.285,76.8871
"1521",12.285,76.8871
"1522",12.285,76.8871
"1523",12.285,76.8871
"1524",12.285,76.8871
"1525",12.285,76.8871
"1526",12.285,76.8871
"1527",12.2853,76.88
"1528",12.2853,76.88
"1529",12.2853,76.88
"1530",12.2853,76.88
"1531",12.2853,76.88
"1532",12.2853,76.88
"1533",12.2853,76.88
"1534",12.2853,76.88
"1535",12.2856,76.884
"1537",12.2856,76.884
"1539",12.2856,76.884
"1541",12.2856,76.884
"1543",12.2856,76.884
"1545",12.2856,76.884
"1547",12.2856,76.884
"1549",12.2856,76.884
"1551",12.2856,76.884
"1553",12.2856,76.884
"1555",12.2856,76.884
"1557",12.2853,76.88
"1558",12.2853,76.88
"1559",12.2853,76.88
"1560",12.2853,76.88
"1561",12.2856,76.884
"1563",12.2856,76.884
"1565",12.2856,76.884
"1567",12.2856,76.884
"1569",12.2856,76.884
"1571",12.2856,76.884
"1573",12.2856,76.884
"1575",12.2856,76.884
"1577",12.2856,76.884
"1579",12.285,76.8871
"1580",12.285,76.8871
"1581",12.285,76.8871
"1582",12.285,76.8871
"1583",12.285,76.8871
"1584",12.285,76.8871
"1585",12.285,76.8871
"1586",12.285,76.8871
"1587",12.285,76.8871
"1588",12.285,76.8871
"1589",12.285,76.8871
"1590",12.285,76.8871
"1591",12.285,76.8871
"1592",12.285,76.8871
"1593",12.285,76.8871
"1594",12.285,76.8871
"1595",12.285,76.8871
"1596",12.285,76.8871
"1597",12.285,76.8871
"1598",12.285,76.8871
"1599",12.285,76.8871
"1600",12.285,76.8871
"1601",12.285,76.8871
"1602",12.285,76.8871
"1603",12.285,76.8871
"1604",12.285,76.8871
"1605",12.285,76.8871
"1606",12.285,76.8871
"1607",12.285,76.8871
"1608",12.285,76.8871
"1609",12.285,76.8871
"1610",12.285,76.8871
"1611",12.285,76.8871
"1612",12.285,76.8871
"1613",12.285,76.8871
"1614",12.285,76.8871
"1615",12.285,76.8871
"1616",12.285,76.8871
"1617",12.285,76.8871
"1618",12.285,76.8871
"1619",12.285,76.8871
"1620",12.285,76.8871
"1621",12.285,76.8871
"1622",12.285,76.8871
"1623",12.285,76.8871
"1624",12.285,76.8871
"1625",12.285,76.8871
"1626",12.285,76.8871
"1627",12.285,76.8871
"1628",12.285,76.8871
"1629",12.285,76.8871
"1630",12.285,76.8871
"1631",12.285,76.8871
"1632",12.285,76.8871
"1633",12.285,76.8871
"1634",12.285,76.8871
"1635",12.285,76.8871
"1636",12.285,76.8871
"1637",12.285,76.8871
"1638",12.285,76.8871
"1639",12.285,76.8871
"1640",12.285,76.8871
"1641",12.285,76.8871
"1642",12.285,76.8871
"1643",12.285,76.8871
"1644",12.285,76.8871
"1645",12.285,76.8871
"1646",12.285,76.8871
"1647",12.285,76.8871
"1648",12.285,76.8871
"1649",12.285,76.8871
"1650",12.285,76.8871
"1651",12.285,76.8871
"1652",12.285,76.8871
"1653",12.285,76.8871
"1654",12.285,76.8871
"1655",12.285,76.8871
"1656",12.285,76.8871
"1657",12.285,76.8871
"1658",12.285,76.8871
"1659",12.285,76.8871
"1660",12.2859,76.883
"1661",12.2859,76.883
"1662",12.2859,76.883
"1663",12.2859,76.883
"1664",12.2859,76.883
"1665",12.2859,76.883
"1666",12.2859,76.883
"1667",12.2859,76.883
"1668",12.2859,76.883
"1669",12.2859,76.883
"1670",12.2859,76.883
"1671",12.2858,76.883
"1672",12.2858,76.883
"1673",12.2853,76.88
"1674",12.2853,76.88
"1675",12.2853,76.88
"1676",12.2853,76.88
"1677",12.2853,76.88
"1678",12.2853,76.88
"1679",12.2853,76.88
"1680",12.2853,76.88
"1681",12.2853,76.88
"1682",12.2853,76.88
"1683",12.2853,76.88
"1684",12.2853,76.88
"1685",12.2853,76.88
"1686",12.2853,76.88
"1687",12.285,76.8871
"1688",12.285,76.8871
"1689",12.285,76.8871
"1690",12.2859,76.883
"1691",12.2859,76.883
"1692",12.2859,76.883
"1693",12.2859,76.883
"1694",12.285,76.8871
"1695",12.285,76.8871
"1696",12.285,76.8871
"1697",12.2858,76.883
"1698",12.2859,76.883
"1699",12.2858,76.883
"1700",12.2859,76.883
"1701",12.2858,76.883
"1702",12.285,76.8871
"1703",12.285,76.8871
"1704",12.285,76.8871
"1705",12.285,76.8871
"1706",12.285,76.8871
"1707",12.285,76.8871
"1708",12.285,76.8871
"1709",12.285,76.8871
"1710",12.285,76.8871
"1711",12.285,76.8871
"1712",12.285,76.8871
"1713",12.285,76.8871
"1714",12.285,76.8871
"1715",12.285,76.8871
"1716",12.285,76.8871
"1717",12.285,76.8871
"1718",12.285,76.8871
"1719",12.285,76.8871
"1720",12.285,76.8871
"1721",12.285,76.8871
"1722",12.285,76.8871
"1723",12.285,76.8871
"1724",12.285,76.8871
"1725",12.285,76.8871
"1726",12.285,76.8871
"1727",12.285,76.8871
"1728",12.2853,76.88
"1729",12.285,76.8871
"1730",12.285,76.8871
"1731",12.285,76.8871
"1732",12.285,76.8871
"1733",12.285,76.8871
"1734",12.285,76.8871
"1735",12.285,76.8871
"1736",12.285,76.8871
"1737",12.285,76.8871
"1738",12.285,76.8871
"1739",12.285,76.8871
"1740",12.285,76.8871
"1741",12.285,76.8871
"1742",12.285,76.8871
"1743",12.2853,76.88
"1744",12.2853,76.88
"1745",12.2853,76.88
"1746",12.2853,76.88
"1747",12.2853,76.88
"1748",12.2853,76.88
"1749",12.2853,76.88
"1750",12.2853,76.88
"1751",12.285,76.8871
"1752",12.285,76.8871
"1753",12.285,76.8871
"1754",12.285,76.8871
"1755",12.285,76.8871
"1756",12.285,76.8871
"1757",12.285,76.8871
"1758",12.285,76.8871
"1759",12.285,76.8871
"1760",12.285,76.8871
"1761",12.285,76.8871
"1762",12.285,76.8871
"1763",12.285,76.8871
"1764",12.285,76.8871
"1765",12.285,76.8871
"1766",12.285,76.8871
"1767",12.285,76.8871
"1768",12.285,76.8871
"1769",12.285,76.8871
"1770",12.285,76.8871
"1771",12.285,76.8871
"1772",12.285,76.8871
"1773",12.285,76.8871
"1774",12.285,76.8871
"1775",12.285,76.8871
"1776",12.285,76.8871
"1777",12.285,76.8871
"1778",12.285,76.8871
"1779",12.285,76.8871
"1780",12.285,76.8871
"1781",12.285,76.8871
"1782",12.285,76.8871
"1783",12.285,76.8871
